,fname,label,aso_id,manually_verified,noisy_small
10694,167505.wav,Fire,/m/02_41,0,0
10695,138942.wav,Hi-hat,/m/03qtq,0,0
10696,59598.wav,Slam,/m/07rjzl8,0,0
10697,197987.wav,Walk_or_footsteps,/m/07pbtc8,0,0
10698,20803.wav,Crash_cymbal,/m/0bm0k,0,0
10699,88897.wav,Glass,/m/039jq,0,0
10700,412263.wav,Writing,/m/081rb,0,0
10701,234550.wav,Fire,/m/02_41,0,0
10702,8594.wav,Acoustic_guitar,/m/042v_gx,0,0
10703,382653.wav,Fire,/m/02_41,0,0
10704,97967.wav,Fireworks,/m/0g6b5,0,0
10705,378921.wav,Glass,/m/039jq,0,0
10706,432041.wav,Piano,/m/05r5c,0,0
10707,208778.wav,Writing,/m/081rb,0,0
10708,429325.wav,Wind,/m/03m9d0z,0,0
10709,387697.wav,Slam,/m/07rjzl8,0,0
10710,86356.wav,Rain,/m/06mb1,0,0
10711,186264.wav,Writing,/m/081rb,0,0
10712,124522.wav,Coin_(dropping),/m/0242l,1,0
10713,27183.wav,Hi-hat,/m/03qtq,0,0
10714,257217.wav,Slam,/m/07rjzl8,0,0
10715,59697.wav,Bass_guitar,/m/018vs,0,1
10716,62481.wav,Wind,/m/03m9d0z,0,0
10717,97514.wav,Dishes_and_pots_and_pans,/m/04brg2,1,0
10718,232233.wav,Squeak,/m/07q6cd_,0,0
10719,10543.wav,Bass_guitar,/m/018vs,0,0
10720,244865.wav,Crash_cymbal,/m/0bm0k,0,0
10721,179298.wav,Slam,/m/07rjzl8,0,0
10722,324637.wav,Fart,/m/02_nn,0,0
10723,331917.wav,Glass,/m/039jq,0,0
10724,267093.wav,Engine,/m/02mk9,0,0
10725,8948.wav,Piano,/m/05r5c,0,0
10726,424678.wav,Fire,/m/02_41,0,0
10727,402067.wav,Coin_(dropping),/m/0242l,0,0
10728,207470.wav,Wind,/m/03m9d0z,0,0
10729,12825.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
10730,401706.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
10731,324521.wav,Fart,/m/02_nn,0,0
10732,179102.wav,Coin_(dropping),/m/0242l,0,0
10733,259146.wav,Clapping,/m/0l15bq,0,0
10734,100916.wav,Engine,/m/02mk9,0,0
10735,147213.wav,Squeak,/m/07q6cd_,1,0
10736,341802.wav,Rain,/m/06mb1,0,0
10737,273580.wav,Fire,/m/02_41,0,1
10738,336959.wav,Hi-hat,/m/03qtq,0,0
10739,137660.wav,Hi-hat,/m/03qtq,0,0
10740,41950.wav,Fart,/m/02_nn,0,0
10741,156359.wav,Engine,/m/02mk9,0,0
10742,137492.wav,Hi-hat,/m/03qtq,0,0
10743,183057.wav,Acoustic_guitar,/m/042v_gx,0,0
10744,334522.wav,Crash_cymbal,/m/0bm0k,0,0
10745,183601.wav,Squeak,/m/07q6cd_,0,0
10746,181577.wav,Fire,/m/02_41,0,0
10747,434246.wav,Fireworks,/m/0g6b5,0,0
10748,253842.wav,Fart,/m/02_nn,0,0
10749,12833.wav,Dishes_and_pots_and_pans,/m/04brg2,1,0
10750,266988.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
10751,251090.wav,Acoustic_guitar,/m/042v_gx,0,1
10752,329719.wav,Slam,/m/07rjzl8,0,0
10753,339136.wav,Engine,/m/02mk9,1,0
10754,245642.wav,Engine,/m/02mk9,0,0
10755,100316.wav,Fart,/m/02_nn,0,0
10756,15340.wav,Squeak,/m/07q6cd_,0,0
10757,173203.wav,Clapping,/m/0l15bq,0,0
10758,154663.wav,Walk_or_footsteps,/m/07pbtc8,1,0
10759,50056.wav,Wind,/m/03m9d0z,0,0
10760,101026.wav,Engine,/m/02mk9,0,0
10761,28575.wav,Piano,/m/05r5c,0,0
10762,432548.wav,Clapping,/m/0l15bq,0,0
10763,399000.wav,Clapping,/m/0l15bq,0,0
10764,345244.wav,Piano,/m/05r5c,0,0
10765,36160.wav,Clapping,/m/0l15bq,0,0
10766,82757.wav,Bass_guitar,/m/018vs,0,0
10767,49309.wav,Fire,/m/02_41,0,0
10768,335940.wav,Writing,/m/081rb,0,0
10769,160141.wav,Clapping,/m/0l15bq,0,0
10770,55320.wav,Bass_guitar,/m/018vs,0,0
10771,182939.wav,Acoustic_guitar,/m/042v_gx,0,0
10772,163378.wav,Fart,/m/02_nn,1,0
10773,428785.wav,Walk_or_footsteps,/m/07pbtc8,0,0
10774,341183.wav,Slam,/m/07rjzl8,0,0
10775,182942.wav,Acoustic_guitar,/m/042v_gx,0,0
10776,259885.wav,Crash_cymbal,/m/0bm0k,0,0
10777,353498.wav,Glass,/m/039jq,0,0
10778,347996.wav,Crash_cymbal,/m/0bm0k,0,0
10779,414787.wav,Bass_guitar,/m/018vs,0,0
10780,85822.wav,Slam,/m/07rjzl8,0,0
10781,340687.wav,Engine,/m/02mk9,1,0
10782,88860.wav,Glass,/m/039jq,0,1
10783,92606.wav,Dishes_and_pots_and_pans,/m/04brg2,1,0
10784,234204.wav,Squeak,/m/07q6cd_,0,0
10785,182905.wav,Wind,/m/03m9d0z,1,0
10786,11619.wav,Rain,/m/06mb1,0,0
10787,344067.wav,Squeak,/m/07q6cd_,1,0
10788,259977.wav,Squeak,/m/07q6cd_,0,0
10789,275205.wav,Hi-hat,/m/03qtq,0,0
10790,231499.wav,Bass_guitar,/m/018vs,0,0
10791,376658.wav,Fireworks,/m/0g6b5,1,0
10792,10518.wav,Crash_cymbal,/m/0bm0k,0,0
10793,137599.wav,Hi-hat,/m/03qtq,0,0
10794,254111.wav,Acoustic_guitar,/m/042v_gx,0,0
10795,427240.wav,Fire,/m/02_41,0,0
10796,391696.wav,Rain,/m/06mb1,0,0
10797,136005.wav,Crash_cymbal,/m/0bm0k,0,0
10798,332675.wav,Squeak,/m/07q6cd_,1,0
10799,136764.wav,Engine,/m/02mk9,0,0
10800,12912.wav,Hi-hat,/m/03qtq,0,0
10801,383.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
10802,161855.wav,Bass_guitar,/m/018vs,0,0
10803,239757.wav,Bass_guitar,/m/018vs,0,1
10804,187734.wav,Fire,/m/02_41,0,0
10805,368208.wav,Engine,/m/02mk9,0,0
10806,221908.wav,Fart,/m/02_nn,0,0
10807,168356.wav,Crash_cymbal,/m/0bm0k,0,0
10808,277074.wav,Piano,/m/05r5c,0,0
10809,140372.wav,Coin_(dropping),/m/0242l,0,0
10810,163326.wav,Bass_guitar,/m/018vs,0,0
10811,269216.wav,Squeak,/m/07q6cd_,0,0
10812,276126.wav,Coin_(dropping),/m/0242l,1,0
10813,253806.wav,Fart,/m/02_nn,0,1
10814,425560.wav,Bass_guitar,/m/018vs,0,0
10815,153395.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
10816,201390.wav,Bass_guitar,/m/018vs,0,1
10817,119785.wav,Tearing,/m/07qcx4z,0,0
10818,274877.wav,Rain,/m/06mb1,0,0
10819,190643.wav,Clapping,/m/0l15bq,0,0
10820,60242.wav,Bass_guitar,/m/018vs,0,0
10821,34930.wav,Rain,/m/06mb1,0,0
10822,250946.wav,Acoustic_guitar,/m/042v_gx,0,0
10823,70828.wav,Piano,/m/05r5c,1,0
10824,180442.wav,Writing,/m/081rb,1,0
10825,181762.wav,Coin_(dropping),/m/0242l,0,0
10826,276131.wav,Coin_(dropping),/m/0242l,0,0
10827,369000.wav,Slam,/m/07rjzl8,0,0
10828,198708.wav,Engine,/m/02mk9,0,0
10829,138800.wav,Hi-hat,/m/03qtq,0,0
10830,249589.wav,Clapping,/m/0l15bq,0,0
10831,193564.wav,Hi-hat,/m/03qtq,0,0
10832,37354.wav,Rain,/m/06mb1,0,0
10833,324942.wav,Clapping,/m/0l15bq,0,0
10834,380275.wav,Glass,/m/039jq,0,0
10835,112192.wav,Engine,/m/02mk9,0,0
10836,192572.wav,Bass_guitar,/m/018vs,0,0
10837,180137.wav,Engine,/m/02mk9,0,0
10838,406445.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
10839,136516.wav,Walk_or_footsteps,/m/07pbtc8,0,0
10840,64931.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
10841,232785.wav,Squeak,/m/07q6cd_,0,0
10842,86567.wav,Wind,/m/03m9d0z,0,0
10843,92607.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
10844,117982.wav,Crash_cymbal,/m/0bm0k,0,0
10845,89921.wav,Glass,/m/039jq,0,1
10846,414892.wav,Piano,/m/05r5c,0,0
10847,154832.wav,Slam,/m/07rjzl8,0,0
10848,398739.wav,Rain,/m/06mb1,0,0
10849,55177.wav,Wind,/m/03m9d0z,0,0
10850,123345.wav,Fart,/m/02_nn,0,0
10851,420400.wav,Walk_or_footsteps,/m/07pbtc8,0,0
10852,380280.wav,Glass,/m/039jq,0,0
10853,244983.wav,Crash_cymbal,/m/0bm0k,0,0
10854,121573.wav,Wind,/m/03m9d0z,0,0
10855,182923.wav,Wind,/m/03m9d0z,1,0
10856,131021.wav,Slam,/m/07rjzl8,1,0
10857,50163.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
10858,256247.wav,Glass,/m/039jq,0,0
10859,415892.wav,Fire,/m/02_41,0,0
10860,175051.wav,Clapping,/m/0l15bq,0,0
10861,8470.wav,Acoustic_guitar,/m/042v_gx,1,0
10862,250653.wav,Wind,/m/03m9d0z,0,0
10863,271470.wav,Writing,/m/081rb,0,0
10864,316686.wav,Glass,/m/039jq,0,1
10865,426690.wav,Rain,/m/06mb1,0,0
10866,184343.wav,Crash_cymbal,/m/0bm0k,0,0
10867,256915.wav,Engine,/m/02mk9,0,0
10868,321642.wav,Glass,/m/039jq,0,0
10869,97522.wav,Dishes_and_pots_and_pans,/m/04brg2,1,0
10870,29642.wav,Coin_(dropping),/m/0242l,0,0
10871,255540.wav,Clapping,/m/0l15bq,1,0
10872,211397.wav,Writing,/m/081rb,0,0
10873,252484.wav,Piano,/m/05r5c,0,0
10874,84678.wav,Rain,/m/06mb1,0,0
10875,201765.wav,Tearing,/m/07qcx4z,0,1
10876,42112.wav,Squeak,/m/07q6cd_,1,0
10877,96836.wav,Glass,/m/039jq,0,0
10878,361854.wav,Engine,/m/02mk9,0,0
10879,179297.wav,Slam,/m/07rjzl8,0,0
10880,433872.wav,Slam,/m/07rjzl8,0,0
10881,89811.wav,Glass,/m/039jq,0,0
10882,234206.wav,Squeak,/m/07q6cd_,0,0
10883,173008.wav,Engine,/m/02mk9,0,0
10884,17358.wav,Wind,/m/03m9d0z,0,0
10885,138722.wav,Hi-hat,/m/03qtq,1,0
10886,398781.wav,Walk_or_footsteps,/m/07pbtc8,0,0
10887,114391.wav,Fire,/m/02_41,0,0
10888,419111.wav,Walk_or_footsteps,/m/07pbtc8,0,0
10889,336567.wav,Coin_(dropping),/m/0242l,0,0
10890,70855.wav,Piano,/m/05r5c,0,0
10891,273090.wav,Walk_or_footsteps,/m/07pbtc8,0,0
10892,349984.wav,Acoustic_guitar,/m/042v_gx,0,0
10893,148992.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
10894,217214.wav,Clapping,/m/0l15bq,0,0
10895,350083.wav,Piano,/m/05r5c,0,0
10896,75027.wav,Hi-hat,/m/03qtq,0,0
10897,170087.wav,Engine,/m/02mk9,0,0
10898,45640.wav,Bass_guitar,/m/018vs,0,0
10899,217905.wav,Engine,/m/02mk9,0,0
10900,148489.wav,Piano,/m/05r5c,0,0
10901,405385.wav,Tearing,/m/07qcx4z,0,0
10902,370982.wav,Engine,/m/02mk9,0,1
10903,427984.wav,Slam,/m/07rjzl8,0,0
10904,271920.wav,Walk_or_footsteps,/m/07pbtc8,0,0
10905,187805.wav,Tearing,/m/07qcx4z,0,0
10906,370741.wav,Squeak,/m/07q6cd_,0,0
10907,341403.wav,Coin_(dropping),/m/0242l,0,0
10908,183066.wav,Acoustic_guitar,/m/042v_gx,0,0
10909,325366.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
10910,92642.wav,Glass,/m/039jq,1,0
10911,320055.wav,Slam,/m/07rjzl8,0,0
10912,340669.wav,Engine,/m/02mk9,1,0
10913,218837.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
10914,222248.wav,Crash_cymbal,/m/0bm0k,0,0
10915,28609.wav,Piano,/m/05r5c,0,0
10916,349987.wav,Piano,/m/05r5c,0,0
10917,39176.wav,Piano,/m/05r5c,1,0
10918,163275.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
10919,413859.wav,Bass_guitar,/m/018vs,1,0
10920,415974.wav,Glass,/m/039jq,0,0
10921,113106.wav,Squeak,/m/07q6cd_,0,0
10922,250388.wav,Squeak,/m/07q6cd_,0,0
10923,185741.wav,Coin_(dropping),/m/0242l,0,1
10924,13356.wav,Piano,/m/05r5c,0,0
10925,8569.wav,Acoustic_guitar,/m/042v_gx,0,0
10926,148795.wav,Walk_or_footsteps,/m/07pbtc8,0,0
10927,405638.wav,Walk_or_footsteps,/m/07pbtc8,0,0
10928,40771.wav,Crash_cymbal,/m/0bm0k,0,0
10929,138950.wav,Hi-hat,/m/03qtq,1,0
10930,6311.wav,Bass_guitar,/m/018vs,0,0
10931,244085.wav,Clapping,/m/0l15bq,0,0
10932,363092.wav,Fire,/m/02_41,0,0
10933,100732.wav,Glass,/m/039jq,0,1
10934,35838.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
10935,111125.wav,Bass_guitar,/m/018vs,0,0
10936,8614.wav,Acoustic_guitar,/m/042v_gx,0,0
10937,424383.wav,Fire,/m/02_41,0,0
10938,138206.wav,Wind,/m/03m9d0z,0,0
10939,188749.wav,Fart,/m/02_nn,0,0
10940,215990.wav,Wind,/m/03m9d0z,0,0
10941,256841.wav,Squeak,/m/07q6cd_,0,0
10942,54585.wav,Engine,/m/02mk9,0,0
10943,367824.wav,Tearing,/m/07qcx4z,0,0
10944,405571.wav,Fireworks,/m/0g6b5,0,0
10945,252641.wav,Piano,/m/05r5c,0,0
10946,434263.wav,Fireworks,/m/0g6b5,0,0
10947,369759.wav,Tearing,/m/07qcx4z,0,0
10948,262981.wav,Clapping,/m/0l15bq,0,0
10949,124758.wav,Squeak,/m/07q6cd_,0,0
10950,389811.wav,Slam,/m/07rjzl8,0,0
10951,183052.wav,Acoustic_guitar,/m/042v_gx,0,0
10952,136007.wav,Crash_cymbal,/m/0bm0k,1,0
10953,429854.wav,Wind,/m/03m9d0z,0,0
10954,245026.wav,Squeak,/m/07q6cd_,0,0
10955,180947.wav,Glass,/m/039jq,0,0
10956,88235.wav,Fart,/m/02_nn,0,0
10957,31777.wav,Walk_or_footsteps,/m/07pbtc8,0,0
10958,50171.wav,Clapping,/m/0l15bq,0,0
10959,348992.wav,Acoustic_guitar,/m/042v_gx,0,0
10960,211160.wav,Glass,/m/039jq,1,0
10961,337633.wav,Glass,/m/039jq,0,0
10962,137538.wav,Hi-hat,/m/03qtq,0,1
10963,274668.wav,Fire,/m/02_41,0,0
10964,39171.wav,Piano,/m/05r5c,0,0
10965,405637.wav,Walk_or_footsteps,/m/07pbtc8,0,0
10966,204135.wav,Glass,/m/039jq,0,0
10967,74196.wav,Acoustic_guitar,/m/042v_gx,0,0
10968,14107.wav,Engine,/m/02mk9,0,0
10969,8931.wav,Piano,/m/05r5c,0,0
10970,261858.wav,Engine,/m/02mk9,0,1
10971,125343.wav,Squeak,/m/07q6cd_,0,0
10972,70812.wav,Piano,/m/05r5c,0,0
10973,328750.wav,Engine,/m/02mk9,0,0
10974,411714.wav,Walk_or_footsteps,/m/07pbtc8,0,0
10975,102002.wav,Engine,/m/02mk9,0,0
10976,179905.wav,Wind,/m/03m9d0z,0,0
10977,182948.wav,Acoustic_guitar,/m/042v_gx,0,0
10978,240790.wav,Wind,/m/03m9d0z,0,0
10979,123007.wav,Slam,/m/07rjzl8,0,0
10980,390570.wav,Walk_or_footsteps,/m/07pbtc8,0,0
10981,10544.wav,Bass_guitar,/m/018vs,0,0
10982,214888.wav,Squeak,/m/07q6cd_,0,0
10983,54404.wav,Engine,/m/02mk9,0,0
10984,315622.wav,Crash_cymbal,/m/0bm0k,0,0
10985,398416.wav,Engine,/m/02mk9,0,1
10986,14105.wav,Engine,/m/02mk9,0,0
10987,203623.wav,Hi-hat,/m/03qtq,0,0
10988,194959.wav,Squeak,/m/07q6cd_,0,0
10989,255245.wav,Squeak,/m/07q6cd_,0,0
10990,219613.wav,Hi-hat,/m/03qtq,0,0
10991,369754.wav,Tearing,/m/07qcx4z,0,0
10992,419168.wav,Walk_or_footsteps,/m/07pbtc8,0,0
10993,68071.wav,Engine,/m/02mk9,0,0
10994,145032.wav,Squeak,/m/07q6cd_,1,0
10995,345115.wav,Glass,/m/039jq,0,0
10996,402589.wav,Wind,/m/03m9d0z,0,0
10997,51204.wav,Writing,/m/081rb,0,0
10998,164671.wav,Fire,/m/02_41,0,0
10999,56306.wav,Wind,/m/03m9d0z,0,0
11000,353124.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
11001,85194.wav,Coin_(dropping),/m/0242l,0,0
11002,59655.wav,Walk_or_footsteps,/m/07pbtc8,0,0
11003,135976.wav,Crash_cymbal,/m/0bm0k,0,0
11004,317088.wav,Hi-hat,/m/03qtq,0,0
11005,422856.wav,Walk_or_footsteps,/m/07pbtc8,0,1
11006,234587.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
11007,70834.wav,Piano,/m/05r5c,0,0
11008,37341.wav,Rain,/m/06mb1,0,0
11009,417170.wav,Clapping,/m/0l15bq,0,0
11010,136058.wav,Crash_cymbal,/m/0bm0k,0,0
11011,201953.wav,Crash_cymbal,/m/0bm0k,0,0
11012,324523.wav,Fart,/m/02_nn,0,0
11013,427174.wav,Walk_or_footsteps,/m/07pbtc8,0,0
11014,386379.wav,Fire,/m/02_41,1,0
11015,253862.wav,Fart,/m/02_nn,0,0
11016,199943.wav,Wind,/m/03m9d0z,0,0
11017,122398.wav,Piano,/m/05r5c,0,0
11018,213685.wav,Engine,/m/02mk9,1,0
11019,420315.wav,Wind,/m/03m9d0z,1,0
11020,88984.wav,Glass,/m/039jq,0,0
11021,330929.wav,Glass,/m/039jq,0,0
11022,138924.wav,Hi-hat,/m/03qtq,0,0
11023,212541.wav,Crash_cymbal,/m/0bm0k,0,0
11024,105380.wav,Dishes_and_pots_and_pans,/m/04brg2,1,0
11025,349847.wav,Tearing,/m/07qcx4z,0,0
11026,352997.wav,Bass_guitar,/m/018vs,0,0
11027,270157.wav,Crash_cymbal,/m/0bm0k,0,1
11028,390728.wav,Crash_cymbal,/m/0bm0k,0,0
11029,20570.wav,Wind,/m/03m9d0z,0,0
11030,268232.wav,Slam,/m/07rjzl8,0,0
11031,203718.wav,Rain,/m/06mb1,0,0
11032,336512.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
11033,378163.wav,Glass,/m/039jq,0,0
11034,248237.wav,Fire,/m/02_41,0,0
11035,86666.wav,Fart,/m/02_nn,1,0
11036,94686.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
11037,426207.wav,Fire,/m/02_41,0,0
11038,88141.wav,Fart,/m/02_nn,0,0
11039,412786.wav,Walk_or_footsteps,/m/07pbtc8,0,0
11040,2425.wav,Piano,/m/05r5c,0,0
11041,17136.wav,Squeak,/m/07q6cd_,0,0
11042,8497.wav,Acoustic_guitar,/m/042v_gx,0,0
11043,41345.wav,Piano,/m/05r5c,0,0
11044,145796.wav,Wind,/m/03m9d0z,0,0
11045,412747.wav,Walk_or_footsteps,/m/07pbtc8,0,0
11046,433019.wav,Clapping,/m/0l15bq,0,0
11047,125018.wav,Hi-hat,/m/03qtq,0,1
11048,419167.wav,Walk_or_footsteps,/m/07pbtc8,0,0
11049,135830.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
11050,218877.wav,Glass,/m/039jq,0,0
11051,352794.wav,Glass,/m/039jq,0,0
11052,232761.wav,Slam,/m/07rjzl8,0,0
11053,324624.wav,Fart,/m/02_nn,0,0
11054,176961.wav,Glass,/m/039jq,0,0
11055,205887.wav,Wind,/m/03m9d0z,0,0
11056,429049.wav,Clapping,/m/0l15bq,0,0
11057,275561.wav,Engine,/m/02mk9,0,0
11058,219366.wav,Writing,/m/081rb,0,0
11059,339522.wav,Fart,/m/02_nn,0,0
11060,344520.wav,Coin_(dropping),/m/0242l,0,0
11061,131027.wav,Slam,/m/07rjzl8,0,0
11062,284581.wav,Engine,/m/02mk9,0,0
11063,337450.wav,Squeak,/m/07q6cd_,1,0
11064,365011.wav,Walk_or_footsteps,/m/07pbtc8,0,0
11065,382442.wav,Piano,/m/05r5c,0,0
11066,208918.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
11067,194682.wav,Glass,/m/039jq,1,0
11068,117965.wav,Crash_cymbal,/m/0bm0k,0,0
11069,71789.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
11070,365132.wav,Clapping,/m/0l15bq,0,1
11071,7489.wav,Hi-hat,/m/03qtq,0,0
11072,176506.wav,Piano,/m/05r5c,0,0
11073,384121.wav,Engine,/m/02mk9,1,0
11074,239256.wav,Clapping,/m/0l15bq,0,0
11075,361186.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
11076,160140.wav,Clapping,/m/0l15bq,0,0
11077,109750.wav,Fireworks,/m/0g6b5,0,0
11078,180787.wav,Clapping,/m/0l15bq,0,0
11079,383859.wav,Piano,/m/05r5c,0,0
11080,232560.wav,Coin_(dropping),/m/0242l,0,0
11081,154720.wav,Walk_or_footsteps,/m/07pbtc8,0,0
11082,235816.wav,Fart,/m/02_nn,0,0
11083,47440.wav,Clapping,/m/0l15bq,0,0
11084,183083.wav,Acoustic_guitar,/m/042v_gx,1,0
11085,349971.wav,Piano,/m/05r5c,0,0
11086,46334.wav,Bass_guitar,/m/018vs,0,0
11087,172880.wav,Bass_guitar,/m/018vs,0,1
11088,349702.wav,Tearing,/m/07qcx4z,0,0
11089,125065.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
11090,147077.wav,Crash_cymbal,/m/0bm0k,1,0
11091,394764.wav,Walk_or_footsteps,/m/07pbtc8,0,0
11092,108751.wav,Engine,/m/02mk9,0,0
11093,268438.wav,Engine,/m/02mk9,0,1
11094,350234.wav,Piano,/m/05r5c,0,0
11095,399782.wav,Piano,/m/05r5c,0,0
11096,320779.wav,Fart,/m/02_nn,0,0
11097,268437.wav,Engine,/m/02mk9,0,0
11098,186753.wav,Bass_guitar,/m/018vs,0,0
11099,413485.wav,Bass_guitar,/m/018vs,1,0
11100,78216.wav,Hi-hat,/m/03qtq,0,0
11101,422737.wav,Tearing,/m/07qcx4z,0,0
11102,80133.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
11103,11569.wav,Squeak,/m/07q6cd_,0,0
11104,349274.wav,Coin_(dropping),/m/0242l,1,0
11105,435254.wav,Fart,/m/02_nn,0,0
11106,50290.wav,Clapping,/m/0l15bq,0,0
11107,382952.wav,Engine,/m/02mk9,0,0
11108,432649.wav,Crash_cymbal,/m/0bm0k,0,0
11109,396586.wav,Coin_(dropping),/m/0242l,0,0
11110,258023.wav,Glass,/m/039jq,0,0
11111,244817.wav,Crash_cymbal,/m/0bm0k,0,0
11112,10411.wav,Tearing,/m/07qcx4z,0,0
11113,350698.wav,Bass_guitar,/m/018vs,0,0
11114,383839.wav,Slam,/m/07rjzl8,0,0
11115,141532.wav,Engine,/m/02mk9,1,0
11116,434264.wav,Fireworks,/m/0g6b5,0,0
11117,424342.wav,Engine,/m/02mk9,0,1
11118,267099.wav,Engine,/m/02mk9,0,0
11119,239752.wav,Bass_guitar,/m/018vs,0,0
11120,405460.wav,Wind,/m/03m9d0z,0,0
11121,252411.wav,Piano,/m/05r5c,0,0
11122,57468.wav,Squeak,/m/07q6cd_,0,0
11123,189830.wav,Clapping,/m/0l15bq,0,0
11124,14092.wav,Engine,/m/02mk9,0,1
11125,137451.wav,Hi-hat,/m/03qtq,1,0
11126,183530.wav,Slam,/m/07rjzl8,0,0
11127,7730.wav,Coin_(dropping),/m/0242l,0,0
11128,435246.wav,Fart,/m/02_nn,0,0
11129,223375.wav,Tearing,/m/07qcx4z,1,0
11130,252464.wav,Acoustic_guitar,/m/042v_gx,0,0
11131,435264.wav,Fart,/m/02_nn,0,0
11132,175305.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
11133,371825.wav,Walk_or_footsteps,/m/07pbtc8,0,0
11134,24003.wav,Wind,/m/03m9d0z,0,0
11135,97550.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
11136,42386.wav,Glass,/m/039jq,0,0
11137,251857.wav,Piano,/m/05r5c,0,1
11138,429056.wav,Wind,/m/03m9d0z,0,0
11139,39415.wav,Fart,/m/02_nn,0,0
11140,110154.wav,Bass_guitar,/m/018vs,0,0
11141,422438.wav,Crash_cymbal,/m/0bm0k,0,0
11142,321262.wav,Coin_(dropping),/m/0242l,0,0
11143,252341.wav,Acoustic_guitar,/m/042v_gx,0,0
11144,137682.wav,Hi-hat,/m/03qtq,0,0
11145,316898.wav,Piano,/m/05r5c,1,0
11146,342666.wav,Engine,/m/02mk9,0,0
11147,217622.wav,Engine,/m/02mk9,0,0
11148,275522.wav,Tearing,/m/07qcx4z,1,0
11149,272102.wav,Walk_or_footsteps,/m/07pbtc8,0,0
11150,395883.wav,Fire,/m/02_41,0,0
11151,332324.wav,Glass,/m/039jq,0,0
11152,244028.wav,Rain,/m/06mb1,1,0
11153,118995.wav,Wind,/m/03m9d0z,0,0
11154,99434.wav,Squeak,/m/07q6cd_,0,0
11155,252276.wav,Wind,/m/03m9d0z,0,0
11156,185145.wav,Coin_(dropping),/m/0242l,0,0
11157,254768.wav,Engine,/m/02mk9,0,0
11158,252508.wav,Piano,/m/05r5c,0,0
11159,249591.wav,Clapping,/m/0l15bq,0,0
11160,136204.wav,Crash_cymbal,/m/0bm0k,0,0
11161,195616.wav,Walk_or_footsteps,/m/07pbtc8,0,0
11162,15549.wav,Wind,/m/03m9d0z,0,0
11163,95053.wav,Wind,/m/03m9d0z,0,0
11164,117006.wav,Crash_cymbal,/m/0bm0k,0,0
11165,367832.wav,Tearing,/m/07qcx4z,0,0
11166,254759.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
11167,42740.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
11168,196124.wav,Coin_(dropping),/m/0242l,0,0
11169,323421.wav,Glass,/m/039jq,0,0
11170,367234.wav,Walk_or_footsteps,/m/07pbtc8,0,1
11171,431499.wav,Bass_guitar,/m/018vs,0,1
11172,330122.wav,Crash_cymbal,/m/0bm0k,0,0
11173,18090.wav,Bass_guitar,/m/018vs,0,0
11174,434205.wav,Fireworks,/m/0g6b5,0,0
11175,413850.wav,Fart,/m/02_nn,0,0
11176,241721.wav,Engine,/m/02mk9,0,0
11177,35530.wav,Fire,/m/02_41,0,0
11178,35635.wav,Hi-hat,/m/03qtq,0,0
11179,321848.wav,Walk_or_footsteps,/m/07pbtc8,1,0
11180,325637.wav,Hi-hat,/m/03qtq,0,0
11181,101865.wav,Slam,/m/07rjzl8,0,0
11182,85669.wav,Slam,/m/07rjzl8,0,0
11183,394770.wav,Tearing,/m/07qcx4z,0,0
11184,384116.wav,Engine,/m/02mk9,1,0
11185,138027.wav,Walk_or_footsteps,/m/07pbtc8,0,0
11186,406353.wav,Glass,/m/039jq,0,0
11187,84683.wav,Rain,/m/06mb1,0,0
11188,27366.wav,Crash_cymbal,/m/0bm0k,0,0
11189,65482.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
11190,184602.wav,Bass_guitar,/m/018vs,0,0
11191,378632.wav,Fire,/m/02_41,1,0
11192,18592.wav,Engine,/m/02mk9,0,0
11193,130737.wav,Bass_guitar,/m/018vs,0,0
